text,label
jump shock unexpected wow shock wow gift sudden,5
unexpected shock sudden jump sudden,5
look wow sudden wow open,5
open wow sudden shock open sudden,5
sudden sudden jump shock,5
look sudden look look,5
wow jump sudden unexpected unexpected,5
open sudden look amaze look shock amaze gift,5
unexpected new sudden wow,5
gift new wow look amaze shock amaze,5
amaze new wow shock,5
wow amaze sudden jump,5
open sudden unexpected gift gift look,5
wow look gift shock open amaze,5
wow new unexpected wow new unexpected new,5
gift new look unexpected,5
new amaze gift unexpected new open gift,5
new shock amaze gift,5
gift wow new gift gift new,5
jump sudden shock open shock look,5
unexpected sudden open shock open wow new amaze,5
unexpected sudden wow sudden new look unexpected,5
amaze wow new unexpected gift,5
unexpected new shock amaze open wow wow open,5
open jump open open wow look,5
amaze look jump wow unexpected,5
unexpected shock gift look new unexpected,5
gift look sudden look,5
open gift wow unexpected jump,5
new look amaze jump jump wow look,5
unexpected gift wow amaze jump,5
look shock amaze new shock wow wow,5
wow new gift jump new jump,5
gift look amaze new amaze gift sudden,5
sudden shock unexpected amaze,5
gift look amaze look new wow,5
open gift jump wow look amaze,5
shock wow look look,5
look gift shock wow,5
look unexpected sudden wow shock amaze,5
unexpected jump jump open open sudden unexpected,5
open wow amaze open look look open,5
gift unexpected look gift,5
open open amaze amaze new open,5
amaze amaze wow amaze,5
open sudden wow sudden look,5
jump look shock shock open jump sudden,5
open wow open shock open unexpected look shock,5
sudden open amaze amaze wow,5
look wow open jump new new,5
gift unexpected shock wow open sudden,5
look wow wow shock shock unexpected,5
unexpected open amaze new jump sudden shock,5
unexpected look wow unexpected shock,5
open look shock amaze gift sudden new,5
wow sudden shock wow sudden amaze amaze gift,5
jump gift wow unexpected,5
jump open wow open sudden new look wow,5
gift unexpected amaze look open open look,5
unexpected jump open shock open amaze unexpected,5
sudden open look unexpected,5
sudden amaze amaze amaze new wow jump,5
sudden jump amaze look gift new open open,5
unexpected sudden look unexpected,5
sudden unexpected shock jump unexpected gift,5
shock sudden amaze jump shock wow jump jump,5
wow look open shock look open jump,5
sudden unexpected new sudden,5
amaze gift gift look open look,5
unexpected amaze jump unexpected jump unexpected,5
gift new jump shock open,5
open unexpected amaze open,5
unexpected amaze open wow amaze jump shock,5
look shock gift sudden,5
shock unexpected amaze unexpected,5
new shock amaze unexpected,5
new look shock unexpected wow new sudden look,5
wow unexpected jump look shock unexpected shock,5
sudden gift unexpected wow jump amaze,5
gift unexpected unexpected shock,5
wow amaze open wow jump look unexpected,5
wow amaze jump wow,5
shock wow new wow gift,5
wow amaze gift shock,5
look amaze new new new gift,5
unexpected look amaze open amaze new wow shock,5
look look shock shock gift look new,5
unexpected look open new new look wow,5
unexpected shock wow open,5
shock jump gift jump amaze gift sudden new,5
amaze open sudden wow unexpected open look open,5
new sudden unexpected jump shock gift look,5
amaze jump unexpected gift new amaze open,5
wow shock amaze gift sudden wow shock jump,5
unexpected wow sudden jump shock jump unexpected,5
shock shock sudden gift wow unexpected new unexpected,5
look unexpected wow new,5
look look unexpected gift shock unexpected look jump,5
sudden look wow unexpected open,5
wow new look new wow shock new,5
open wow amaze unexpected,5
shock new shock shock new gift new new,5
open unexpected sudden look shock wow shock gift,5
open shock sudden amaze unexpected,5
amaze jump wow wow jump unexpected jump,5
jump shock wow amaze,5
look jump jump look new open,5
open jump gift sudden unexpected,5
look gift gift unexpected look sudden,5
amaze shock shock look,5
gift open jump new wow unexpected,5
shock gift unexpected shock shock,5
look sudden unexpected look,5
sudden jump unexpected new,5
unexpected gift shock wow jump gift,5
new wow unexpected amaze jump,5
look look new unexpected jump jump shock wow,5
unexpected sudden new look shock new jump jump,5
gift shock jump open wow,5
amaze gift wow new,5
gift amaze gift jump,5
shock unexpected jump shock wow unexpected wow amaze,5
shock shock amaze wow new sudden new,5
unexpected look unexpected gift look,5
gift open shock unexpected sudden,5
amaze open look new,5
shock gift shock unexpected sudden wow amaze sudden,5
unexpected gift shock open gift,5
wow amaze look unexpected jump unexpected,5
wow shock look gift sudden open sudden new,5
new unexpected new gift gift,5
shock new wow shock open open gift,5
shock new gift jump new amaze unexpected,5
open sudden shock gift wow shock wow,5
shock open jump sudden look,5
gift jump shock jump new,5
jump amaze sudden shock gift,5
look sudden shock unexpected new,5
jump amaze sudden new wow amaze shock open,5
sudden amaze gift wow wow sudden wow,5
amaze gift sudden amaze,5
amaze amaze shock shock jump new sudden jump,5
sudden look jump gift open,5
amaze wow shock new,5
new wow new open look gift,5
jump amaze jump new shock new,5
shock open shock amaze look,5
amaze unexpected gift unexpected unexpected gift look gift,5
shock gift wow new gift jump,5
amaze unexpected amaze unexpected jump gift new,5
open open look sudden look,5
jump open look sudden gift look look look,5
open unexpected new new sudden sudden,5
shock jump unexpected look new shock,5
amaze jump unexpected new unexpected gift,5
sudden shock jump jump gift gift shock,5
unexpected sudden look gift jump,5
sudden amaze gift sudden shock sudden unexpected,5
sudden sudden sudden unexpected shock,5
gift shock shock look jump jump unexpected wow,5
gift new sudden wow open shock sudden jump,5
gift new shock sudden,5
new look wow unexpected amaze amaze,5
shock sudden amaze gift new jump shock,5
sudden amaze shock look,5
open gift shock look new sudden new,5
gift jump shock look sudden,5
look look open amaze jump wow open shock,5
sudden new amaze sudden gift amaze amaze,5
look sudden shock jump look unexpected new unexpected,5
gift shock amaze open jump,5
unexpected sudden amaze open shock new sudden,5
unexpected wow shock amaze amaze wow open look,5
gift jump look unexpected wow wow new shock,5
amaze gift gift new,5
shock jump shock new new gift open sudden,5
sudden sudden unexpected unexpected,5
shock sudden open wow sudden amaze,5
shock sudden gift sudden open unexpected gift,5
sudden jump open amaze shock shock look gift,5
amaze new open open,5
wow amaze sudden sudden unexpected look wow,5
sudden jump unexpected wow gift gift new,5
amaze wow amaze shock,5
jump shock open shock,5
open jump gift jump sudden new unexpected,5
shock wow wow jump look unexpected,5
gift shock amaze amaze unexpected jump jump,5
sudden wow wow new,5
amaze wow shock new new,5
sudden jump jump wow unexpected unexpected,5
unexpected amaze open unexpected new,5
sudden shock jump gift,5
open look jump unexpected shock,5
open sudden amaze jump shock wow,5
new wow gift open gift,5
wow sudden new shock amaze jump,5
open look amaze wow jump unexpected,5
open shock open new jump new,5
look open gift shock amaze unexpected amaze gift,5
shock amaze shock unexpected gift unexpected sudden,5
sudden jump amaze look sudden,5
look amaze wow wow jump,5
shock new wow unexpected open gift,5
wow open new look,5
wow look unexpected gift open shock,5
amaze wow jump gift amaze,5
amaze jump gift gift sudden open,5
amaze gift new shock,5
wow gift sudden amaze amaze look look jump,5
unexpected shock look sudden amaze jump jump,5
open sudden new amaze unexpected sudden gift shock,5
sudden unexpected shock sudden new jump shock unexpected,5
jump unexpected open amaze wow amaze amaze,5
wow amaze shock amaze,5
unexpected jump wow amaze open,5
sudden jump amaze jump sudden jump gift open,5
gift jump unexpected wow new amaze,5
sudden new gift new look amaze unexpected gift,5
open jump new amaze sudden look shock unexpected,5
wow new unexpected new shock sudden gift,5
amaze shock sudden shock open,5
new sudden sudden open unexpected wow look amaze,5
wow unexpected amaze shock shock jump open new,5
sudden jump sudden sudden unexpected amaze shock,5
new gift amaze gift jump wow jump,5
wow open look unexpected wow sudden wow unexpected,5
amaze jump unexpected amaze,5
sudden new jump sudden unexpected look,5
shock shock sudden gift look look gift jump,5
sudden new wow new wow sudden shock,5
jump look gift unexpected,5
unexpected wow sudden new look,5
jump look look shock sudden sudden,5
jump amaze jump look sudden open,5
shock wow amaze look open gift,5
new sudden gift new wow,5
unexpected jump wow jump,5
shock open unexpected open,5
look jump unexpected shock,5
jump wow look shock,5
gift look open open jump look,5
look shock open wow,5
wow jump new open,5
new new new jump look unexpected,5
jump amaze jump wow unexpected open open,5
amaze amaze new sudden wow unexpected open,5
new jump unexpected look gift,5
sudden wow jump unexpected amaze look,5
sudden sudden look wow unexpected,5
amaze open wow sudden new,5
open shock wow look unexpected amaze amaze,5
new jump sudden jump look new gift,5
wow amaze unexpected amaze look gift jump,5
unexpected amaze shock sudden,5
jump shock new gift amaze sudden,5
jump new wow gift wow wow look unexpected,5
gift wow sudden new jump unexpected open open,5
shock look sudden new open amaze new shock,5
amaze gift new unexpected shock open gift amaze,5
wow open gift shock shock,5
look sudden new sudden sudden new amaze unexpected,5
open open look jump jump wow open new,5
wow shock unexpected open amaze,5
gift open open new,5
look new wow new wow shock amaze sudden,5
shock sudden wow shock,5
gift look look open open jump look amaze,5
jump amaze new shock gift,5
open open gift sudden look shock open wow,5
wow open new new unexpected shock open,5
sudden gift gift gift jump amaze unexpected amaze,5
sudden unexpected open wow,5
new wow jump sudden look sudden,5
unexpected unexpected open sudden look,5
sudden amaze gift jump,5
look look unexpected gift unexpected,5
amaze sudden unexpected wow open new unexpected amaze,5
new jump unexpected look,5
look jump new open wow gift,5
sudden unexpected amaze shock wow new look new,5
look sudden jump look unexpected sudden amaze amaze,5
unexpected amaze sudden new unexpected gift amaze,5
amaze open look jump unexpected,5
gift look look new new open look,5
wow jump gift shock jump look sudden,5
jump look shock open unexpected new new,5
look gift amaze unexpected amaze open shock,5
shock open sudden open jump new open,5
amaze wow look look,5
new gift gift amaze,5
open unexpected shock amaze open,5
jump jump jump gift new,5
jump sudden shock look,5
new wow amaze wow jump,5
open sudden sudden sudden wow,5
shock unexpected open amaze,5
look amaze new new,5
unexpected open amaze new shock,5
look gift open amaze new unexpected shock,5
gift gift open open sudden new open,5
sudden sudden sudden gift,5
unexpected new open shock,5
look new unexpected wow shock new,5
open amaze shock open,5
amaze shock jump gift shock,5
sudden jump unexpected sudden,5
open unexpected wow wow amaze jump look,5
open gift unexpected wow,5
amaze open amaze new look,5
look gift jump amaze sudden amaze,5
jump shock jump unexpected unexpected gift look shock,5
jump look look shock open open,5
look new amaze new,5
wow jump look gift gift shock sudden look,5
new look shock look jump shock amaze,5
unexpected jump gift new shock new,5
amaze wow amaze new sudden wow,5
jump wow new amaze jump,5
unexpected open shock shock sudden,5
sudden amaze look shock sudden new gift,5
look look amaze shock wow look,5
new unexpected jump amaze gift shock unexpected,5
open amaze open amaze amaze wow,5
amaze gift wow jump gift jump wow gift,5
amaze wow shock sudden amaze gift,5
sudden amaze gift gift new open,5
gift look gift wow,5
shock new wow gift sudden sudden shock,5
open jump open unexpected,5
look gift open open,5
jump shock wow open jump look shock unexpected,5
unexpected gift shock wow shock amaze sudden,5
sudden shock new wow new look shock,5
unexpected jump open wow look amaze look,5
unexpected look jump jump shock look,5
unexpected look open gift unexpected look jump,5
wow amaze amaze look unexpected amaze sudden unexpected,5
wow wow wow wow amaze new sudden look,5
amaze unexpected wow shock new jump shock sudden,5
sudden sudden gift look look look wow,5
jump look new jump new,5
shock open wow wow open,5
unexpected open shock gift wow,5
gift open unexpected gift sudden shock unexpected,5
shock amaze jump wow amaze,5
look shock unexpected sudden gift unexpected look,5
wow open unexpected unexpected shock new jump sudden,5
sudden amaze look amaze,5
unexpected new unexpected jump,5
wow wow open amaze wow wow open,5
wow amaze amaze gift new amaze unexpected,5
shock gift open sudden open open wow gift,5
unexpected amaze amaze gift gift open open,5
jump look unexpected open,5
wow wow amaze unexpected wow,5
jump shock open open,5
wow gift sudden wow look unexpected jump amaze,5
unexpected amaze open jump open jump look new,5
amaze open new new jump new,5
shock wow gift unexpected look shock shock,5
open look amaze look open amaze amaze,5
new look amaze open,5
look unexpected look jump open,5
look jump open gift gift new,5
new new sudden shock amaze unexpected,5
gift gift unexpected amaze unexpected unexpected wow look,5
wow amaze shock look jump jump amaze,5
shock wow look shock look new open jump,5
look shock wow unexpected look sudden,5
jump jump shock shock amaze jump open,5
jump look wow unexpected,5
shock gift look unexpected,5
unexpected open new open,5
amaze amaze open look wow sudden,5
amaze wow sudden new wow,5
